group,item
2,485
2,436
2,531
2,585
2,540
2,500
2,532
2,504
2,487
2,475
2,602
2,488
2,493
2,443
2,437
2,477
2,525
2,495
2,592
2,481
2,572
2,426
2,464
2,223
2,574
2,450
2,494
2,547
2,555
2,594
2,496
2,591
2,565
2,597
2,507
2,539
2,467
2,512
2,527
2,480
2,492
2,535
2,510
2,562
2,557
2,427
2,421
2,522
2,598
2,517
2,513
2,546
2,548
2,561
2,554
2,563
2,489
2,526
2,461
3,107
3,0
3,3663
3,118
3,423
3,3662
3,3664
3,604
4,661
4,660
4,758
4,634
4,640
4,612
4,654
4,618
4,623
4,610
4,646
4,619
4,627
4,638
4,650
4,632
4,652
4,621
4,639
4,655
4,657
4,611
4,608
4,626
4,1285
4,0
4,649
4,653
4,628
4,645
4,620
4,642
4,609
4,647
4,658
4,633
4,656
4,663
4,624
4,1382
4,659
4,613
4,641
4,631
4,643
4,630
4,651
4,1359
4,629
4,644
4,3
4,648
4,606
4,614
4,636
4,625
4,617
4,622
5,107
5,716
5,1161
5,1177
5,704
5,1839
5,72
5,1187
5,800
5,1270
5,1231
5,707
5,665
5,685
5,1214
5,1147
5,1194
5,1396
5,797
5,52
5,1190
5,1141
5,1278
5,1255
5,798
5,809
5,1215
5,803
5,779
5,668
5,92
5,1119
5,1269
5,739
5,76
5,429
5,732
5,629
5,694
5,1123
5,814
5,2278
5,752
5,11
5,1175
5,1204
5,91
5,785
5,1264
5,703
5,1176
5,434
5,713
5,98
5,795
5,818
5,715
5,673
5,762
5,1167
5,12
5,1189
5,633
5,1229
5,1203
5,1265
5,423
5,810
5,1152
5,1120
5,635
5,743
5,709
5,1234
5,718
5,1198
5,1146
5,1162
5,1195
5,746
5,1163
5,1321
5,1248
5,730
5,1402
5,757
5,1201
5,1240
5,117
5,1144
5,1181
5,671
5,10
5,753
5,1254
5,1127
5,90
5,1257
5,734
5,776
5,1134
5,733
5,790
5,1361
5,813
5,1160
5,791
5,1273
5,66
5,1213
5,1207
5,747
5,748
5,1169
5,774
5,1274
5,756
5,2566
5,683
5,783
5,1219
5,1216
5,1126
5,1225
5,737
5,21
5,1159
5,1165
5,1192
5,1226
5,1133
5,802
5,692
5,804
5,1272
5,1122
5,750
5,437
5,1250
5,736
5,1184
5,674
5,112
5,788
5,1218
5,1268
5,1148
5,631
5,1205
5,708
5,1132
5,1117
5,1262
5,1185
5,1281
5,696
5,720
5,669
5,706
5,822
5,741
5,1170
5,815
5,1252
5,697
5,681
5,2563
5,772
5,1199
5,769
5,1173
5,766
5,695
5,1212
5,794
5,1130
5,670
5,1238
5,662
5,768
5,727
5,1151
5,735
5,1182
5,764
5,1251
5,49
5,792
5,676
5,778
5,806
5,1174
5,1191
5,820
5,3
5,1221
5,1275
5,698
5,811
5,1129
5,24
5,745
5,724
5,93
5,1208
5,731
5,1233
5,801
5,1267
5,675
5,717
5,1164
5,777
5,3792
5,0
5,672
5,710
5,75
5,759
5,1197
5,1172
5,1237
5,784
5,700
5,690
5,1326
5,1200
5,705
5,793
5,630
5,126
5,1131
5,1178
5,664
5,7
5,1143
5,1276
5,758
5,780
5,2279
5,691
5,751
5,1211
5,1128
5,775
5,725
5,689
5,763
5,816
5,817
5,1209
5,1222
5,761
5,435
5,1228
5,688
5,723
5,740
5,1193
5,701
5,738
5,667
5,1297
5,819
5,773
5,1246
5,1230
5,1280
5,1271
5,789
5,1253
5,1125
5,666
5,760
5,711
5,47
5,1244
5,1249
5,679
5,1171
5,765
5,1
5,807
5,744
5,1157
5,55
5,749
5,1124
5,1154
5,1247
5,6
5,678
5,781
5,1236
5,1263
5,1149
5,1243
5,719
5,1196
5,1210
5,1241
5,808
5,1140
5,1135
5,1137
5,1188
5,687
5,1138
5,1258
5,1224
5,805
5,45
5,1145
5,73
5,699
5,1260
5,754
5,1239
5,1136
5,677
5,721
5,1158
5,712
5,729
5,796
5,1166
5,1279
5,714
5,1242
5,812
5,786
5,728
5,1235
5,1217
5,1155
5,2280
5,1277
5,722
5,1150
5,1245
5,684
5,771
5,686
5,1266
5,1227
5,799
5,1142
5,1232
5,1256
5,1261
5,1118
5,770
5,693
5,821
5,1223
5,2526
6,1946
6,2156
6,2130
6,2168
6,885
6,916
6,2022
6,2052
6,918
6,1048
6,1930
6,956
6,607
6,937
6,840
6,2010
6,832
6,1101
6,1005
6,1990
6,2165
6,1078
6,967
6,877
6,923
6,2027
6,1924
6,1935
6,1906
6,2054
6,2103
6,2222
6,2051
6,981
6,2183
6,1020
6,2016
6,2047
6,947
6,2028
6,941
6,833
6,951
6,986
6,2017
6,2121
6,987
6,1981
6,1050
6,1056
6,1026
6,1059
6,2151
6,2059
6,895
6,1009
6,1054
6,872
6,1001
6,873
6,1010
6,2155
6,860
6,913
6,1093
6,2026
6,1060
6,2091
6,2119
6,1006
6,1036
6,849
6,966
6,2131
6,1008
6,1952
6,2192
6,1029
6,1070
6,2063
6,1000
6,863
6,1951
6,861
6,2014
6,2037
6,2196
6,1998
6,864
6,1989
6,1933
6,2032
6,905
6,2146
6,2084
6,2205
6,2074
6,909
6,2003
6,2001
6,894
6,844
6,926
6,2043
6,852
6,2182
6,1086
6,2210
6,2197
6,2036
6,1912
6,2161
6,2186
6,901
6,1019
6,1104
6,1094
6,912
6,2154
6,1923
6,907
6,932
6,2087
6,970
6,2190
6,2199
6,979
6,2111
6,2185
6,972
6,2132
6,4212
6,2018
6,1031
6,2219
6,992
6,1067
6,2204
6,2184
6,2107
6,898
6,927
6,1035
6,866
6,2138
6,1061
6,2110
6,1957
6,955
6,938
6,2188
6,871
6,896
6,2108
6,1106
6,2223
6,0
6,2101
6,2142
6,2218
6,2175
6,893
6,950
6,902
6,2053
6,975
6,1975
6,1929
6,958
6,1041
6,1080
6,1945
6,2046
6,2050
6,854
6,1095
6,1991
6,942
6,2211
6,1926
6,2035
6,828
6,1967
6,1066
6,882
6,971
6,2021
6,2105
6,1012
6,2215
6,2214
6,936
6,2145
6,2189
6,2092
6,1058
6,2153
6,2064
6,881
6,2109
6,2068
6,964
6,1085
6,997
6,1073
6,904
6,2129
6,2015
6,891
6,1942
6,1932
6,2070
6,1960
6,1014
6,931
6,829
6,935
6,1939
6,2097
6,2169
6,2099
6,1913
6,2004
6,1075
6,2025
6,1047
6,1071
6,2316
6,1096
6,1974
6,2144
6,2284
6,1090
6,2031
6,2104
6,934
6,1110
6,2096
6,1098
6,862
6,9223
6,2203
6,2128
6,2162
6,2212
6,968
6,2077
6,1917
6,2114
6,965
6,978
6,1079
6,2056
6,1966
6,845
6,2006
6,1918
6,839
6,2065
6,2082
6,890
6,1087
6,1993
6,1948
6,2217
6,1077
6,897
6,980
6,924
6,954
6,1045
6,1003
6,1074
6,1959
6,1064
6,1034
6,1909
6,870
6,1032
6,2178
6,2058
6,903
6,1970
6,2194
6,1964
6,1955
6,1065
6,2040
6,1113
6,878
6,1983
6,2176
6,2118
6,1011
6,983
6,957
6,1956
6,887
6,2117
6,2207
6,1025
6,1083
6,2213
6,1021
6,1024
6,2102
6,1978
6,2024
6,2120
6,2008
6,2173
6,4209
6,2100
6,1042
6,1931
6,2172
6,1013
6,969
6,1040
6,939
6,1961
6,1084
6,2181
6,2086
6,2044
6,2127
6,2123
6,2000
6,2201
6,2157
6,2038
6,2069
6,949
6,1925
6,846
6,1072
6,857
6,1062
6,2134
6,1968
6,1037
6,2011
6,2075
6,933
6,953
6,2135
6,2220
6,2061
6,1907
6,2116
6,1920
6,1055
6,1916
6,2072
6,842
6,853
6,2224
6,2019
6,948
6,2073
6,2208
6,2221
6,1038
6,2115
6,1002
6,2152
6,1984
6,2137
6,2126
6,830
6,929
6,1976
6,2158
6,2049
6,1938
6,1904
6,2012
6,922
6,2088
6,851
6,1022
6,2062
6,960
6,2071
6,2048
6,1905
6,1963
6,2067
6,2136
6,1971
6,2167
6,1088
6,4210
6,2125
6,1979
6,961
6,847
6,2041
6,848
6,910
6,1908
6,2078
6,2163
6,1068
6,2030
6,1092
6,1112
6,2066
6,1915
6,1922
6,2079
6,2080
6,2002
6,841
6,889
6,867
6,914
6,959
6,1934
6,2083
6,2187
6,2081
6,2085
6,1941
6,886
6,24
6,2166
6,1919
6,1039
6,1044
6,2095
6,856
6,917
6,1982
6,963
6,2007
6,1914
6,1944
6,1980
6,2124
6,1016
6,1954
6,1089
6,663
6,2093
6,911
6,1099
6,1076
6,835
6,946
6,2195
6,869
6,1996
6,479
6,2170
6,2034
6,868
6,850
6,2139
6,1082
6,2191
6,1004
6,2094
6,2149
6,2098
6,2150
6,1116
6,2089
6,2141
6,976
6,1043
6,1105
6,1911
6,1936
6,883
6,1063
6,1987
6,2055
6,843
6,899
6,1995
6,837
6,921
6,1015
6,2206
6,996
6,2106
6,1937
6,988
6,2057
6,2209
6,915
6,876
6,906
6,1985
6,2164
6,943
6,823
6,989
6,1910
6,2202
6,6
6,940
6,1091
6,2122
6,1986
6,925
6,1111
6,2039
6,985
6,974
6,1997
6,827
6,2180
6,1950
6,1107
6,1940
6,2013
6,2147
6,2179
6,4213
6,1114
6,1097
6,999
6,2029
6,2200
6,1949
6,1108
6,879
6,1962
6,826
6,1953
6,1972
6,1046
6,1033
6,2174
6,1030
6,2113
6,1049
6,1057
6,880
6,2177
6,2042
6,928
6,930
6,2159
6,991
6,1994
6,920
6,2133
6,865
6,2171
6,908
6,1053
6,1103
6,1992
6,1027
6,2143
6,1988
6,2033
6,1018
6,952
6,875
6,1069
6,2198
6,1943
6,973
6,2060
6,1052
6,2005
6,859
6,977
6,1102
6,1017
6,994
6,2076
6,1969
6,944
6,2045
6,2090
6,1051
6,1973
6,1007
6,2148
6,1965
6,1028
6,874
6,990
6,1023
6,858
6,2216
6,2140
6,855
6,1100
6,2009
6,1081
6,1977
6,2193
6,995
6,1999
6,2160
6,945
6,2020
6,2112
6,993
6,831
6,1947
6,1115
6,2023
6,1109
6,919
6,888
6,984
6,825
6,884
6,962
6,982
6,998
6,1958
7,708
7,2279
7,704
7,1195
7,72
7,2291
7,2589
7,696
7,1302
7,1311
7,1313
7,2285
7,685
7,1289
7,1194
7,1286
7,1305
7,2287
7,1141
7,2282
7,2290
7,607
7,2274
7,2288
7,1293
7,1297
7,662
7,1318
7,1284
7,1296
7,2283
7,1304
7,76
7,680
7,1299
7,694
7,2277
7,679
7,1300
7,1932
7,765
7,2278
7,2286
7,2294
7,1157
7,55
7,93
7,2289
7,2295
7,1308
7,1307
7,2292
7,1196
7,1315
7,1294
7,1285
7,2281
7,2275
7,1290
7,1312
7,1295
7,2276
7,1288
7,663
7,58
7,1303
7,687
7,1310
7,1317
7,423
7,2273
7,1309
7,705
7,1292
7,2585
7,1904
7,743
7,631
7,1206
7,1282
7,1426
7,1314
7,1283
7,1316
7,2293
7,1306
7,1301
8,1162
8,72
8,702
8,1333
8,9202
8,21
8,2600
8,1888
8,694
8,715
8,1179
8,759
8,2601
8,9196
8,12
8,662
8,1322
8,2523
8,1320
8,1886
8,2524
8,3447
8,1889
8,2525
8,1123
8,2277
8,3
8,1319
8,1887
8,2602
8,1324
8,1323
9,1198
9,1823
9,1146
9,3791
9,1351
9,704
9,707
9,696
9,1336
9,1329
9,1330
9,1825
9,18
9,685
9,726
9,1350
9,1328
9,16
9,637
9,723
9,14
9,1325
9,1828
9,1186
9,1834
9,1339
9,1291
9,440
9,1343
9,1826
9,1340
9,1338
9,1832
9,1335
9,66
9,439
9,1353
9,1706
9,694
9,1344
9,47
9,1818
9,1334
9,1814
9,1352
9,679
9,765
9,55
9,1342
9,1348
9,1153
9,1822
9,1332
9,1347
9,842
9,1349
9,1149
9,1835
9,1210
9,1327
9,1346
9,672
9,12
9,1140
9,1815
9,633
9,1829
9,736
9,1303
9,1816
9,1326
9,1817
9,1821
9,1359
9,1827
9,1331
9,635
9,631
9,699
9,1833
9,1836
9,1820
9,1341
9,1824
9,1819
9,1345
9,1830
9,1831
10,2226
10,1883
10,1839
10,605
10,1388
10,707
10,1381
10,616
10,1376
10,1190
10,1383
10,1858
10,1386
10,1852
10,662
10,1847
10,1369
10,1368
10,1392
10,322
10,1384
10,694
10,1221
10,3
10,648
10,1377
10,1387
10,1365
10,1855
10,1880
10,1885
10,1375
10,755
10,702
10,1391
10,457
10,1865
10,1145
10,1882
10,1844
10,1861
10,1362
10,1871
10,1838
10,1393
10,613
10,1389
10,1816
10,1326
10,1854
10,635
10,1364
10,1162
10,1878
10,1850
10,1876
10,1843
10,1380
10,1336
10,1402
10,1842
10,1862
10,1181
10,1864
10,1859
10,1875
10,637
10,1356
10,9125
10,1355
10,642
10,609
10,1866
10,1879
10,1361
10,1848
10,1873
10,1849
10,1853
10,641
10,1840
10,1860
10,1371
10,1868
10,1378
10,1363
10,1872
10,1846
10,1874
10,1841
10,1367
10,1877
10,1373
10,682
10,1851
10,1863
10,1370
10,1372
10,615
10,750
10,1184
10,1382
10,1894
10,1357
10,1359
10,1884
10,1856
10,1298
10,1360
10,699
10,1374
10,1869
10,1385
10,1867
10,1379
10,1881
10,1870
10,1857
10,1390
11,1852
11,3986
11,1394
11,1299
12,3850
12,3827
12,9157
12,1403
12,3846
12,3831
12,1402
12,1842
12,1419
12,1214
12,3853
12,1396
12,3825
12,761
12,3834
12,3847
12,1414
12,839
12,1407
12,3851
12,2605
12,3837
12,3840
12,782
12,2608
12,662
12,1415
12,1423
12,2523
12,735
12,1398
12,1408
12,1406
12,767
12,1413
12,1399
12,3674
12,47
12,3849
12,3843
12,698
12,3848
12,60
12,1416
12,3824
12,3845
12,1913
12,1395
12,1153
12,1405
12,1412
12,3832
12,3826
12,3823
12,3835
12,3852
12,3839
12,1411
12,3828
12,3833
12,1370
12,1295
12,3836
12,1140
12,3670
12,3855
12,3829
12,3844
12,1404
12,3854
12,1421
12,438
12,1422
12,1418
12,3841
12,575
12,1364
12,1410
12,3830
12,1400
12,1417
12,1409
12,1397
12,3838
12,1420
13,1198
13,758
13,120
13,2520
13,9155
13,1180
13,125
13,9152
13,1429
13,2518
13,9154
13,723
13,9151
13,2233
13,2517
13,662
13,71
13,2524
13,76
13,666
13,429
13,1428
13,1427
13,694
13,1123
13,1424
13,2278
13,9153
13,55
13,9127
13,6
13,9150
13,2519
13,2537
13,2234
13,123
13,2538
13,1425
13,122
13,672
13,124
13,121
13,2276
13,750
13,633
13,9128
13,2521
13,423
13,635
13,7
13,1426
13,2232
13,2235
14,1439
14,1471
14,64
14,1625
14,1472
14,1635
14,605
14,1588
14,1546
14,1458
14,1443
14,1591
14,1675
14,1465
14,1640
14,1657
14,1498
14,1629
14,1499
14,1517
14,1593
14,1376
14,1643
14,1669
14,1504
14,1671
14,1434
14,1692
14,1648
14,1514
14,1435
14,231
14,1680
14,1513
14,1693
14,1582
14,1454
14,1503
14,1479
14,1548
14,1613
14,25
14,2
14,1673
14,76
14,1505
14,1664
14,305
14,1666
14,445
14,1469
14,1481
14,1473
14,1583
14,3
14,1462
14,1672
14,1545
14,1663
14,1681
14,1467
14,1508
14,1552
14,1506
14,1642
14,1483
14,1571
14,1568
14,1560
14,1592
14,1594
14,1564
14,1521
14,1527
14,1540
14,1632
14,1678
14,1520
14,1572
14,1638
14,1659
14,1679
14,1518
14,1636
14,1587
14,1687
14,1510
14,1500
14,1686
14,1605
14,1553
14,1456
14,1624
14,1557
14,1601
14,1618
14,1453
14,1536
14,1569
14,1534
14,1487
14,1620
14,1644
14,1554
14,1496
14,1432
14,663
14,1691
14,1682
14,423
14,1438
14,1451
14,1489
14,1621
14,1437
14,1685
14,1488
14,1631
14,1654
14,1486
14,1433
14,1683
14,1567
14,1461
14,1561
14,1497
14,1533
14,1596
14,1656
14,1586
14,1590
14,317
14,1670
14,619
14,253
14,1607
14,1559
14,1538
14,1495
14,1542
14,1668
14,1526
14,310
14,1430
14,1450
14,1611
14,1555
14,1484
14,1677
14,1551
14,1606
14,1466
14,1436
14,1463
14,1541
14,1257
14,1651
14,1628
14,1442
14,1539
14,1579
14,1600
14,1535
14,1633
14,1509
14,1492
14,1532
14,1647
14,1649
14,1566
14,1482
14,1575
14,1589
14,1507
14,1608
14,1609
14,141
14,1690
14,1528
14,1441
14,1619
14,1530
14,1480
14,1468
14,1460
14,1652
14,1477
14,1570
14,1512
14,1543
14,1630
14,1445
14,1684
14,1475
14,1478
14,2289
14,40
14,1637
14,6
14,1584
14,1493
14,1665
14,1431
14,433
14,1494
14,1615
14,1444
14,1627
14,1455
14,1602
14,1599
14,56
14,1610
14,1694
14,1490
14,1547
14,834
14,1562
14,1689
14,1676
14,1667
14,1604
14,1556
14,443
14,1135
14,1617
14,1524
14,1623
14,96
14,1646
14,1574
14,1452
14,1447
14,1576
14,1641
14,1595
14,1616
14,1653
14,1523
14,1470
14,1626
14,1660
14,1580
14,149
14,1448
14,1501
14,1502
14,1674
14,1634
14,1522
14,1558
14,1650
14,1612
14,1491
14,1485
14,1661
14,1622
14,1639
14,1525
14,1598
14,1440
14,1544
14,1457
14,1529
14,1581
14,1519
14,1511
14,1516
14,1578
14,1537
14,1585
14,1597
14,1577
14,1573
14,1603
14,1565
14,1531
14,1474
14,1563
14,1614
14,1515
14,1658
14,1662
14,1464
14,1449
14,1550
14,1446
14,1655
14,1549
14,1688
14,1645
14,1476
15,239
15,1703
15,1721
15,1744
15,1443
15,1736
15,252
15,639
15,1712
15,1702
15,1435
15,231
15,1698
15,1707
15,1340
15,4
15,1696
15,25
15,2
15,445
15,1728
15,1706
15,3
15,1731
15,1715
15,17
15,1697
15,462
15,151
15,1727
15,1711
15,1725
15,1717
15,1739
15,663
15,1705
15,1700
15,1714
15,1713
15,154
15,113
15,1734
15,115
15,164
15,1720
15,237
15,1738
15,234
15,1733
15,1735
15,1719
15,1701
15,1695
15,15
15,1704
15,1532
15,1729
15,1742
15,1709
15,1726
15,1746
15,1740
15,1743
15,1724
15,1730
15,1737
15,112
15,1894
15,450
15,1708
15,1718
15,1745
15,1723
15,1741
15,1732
15,1747
15,1699
15,1722
15,1716
16,1749
16,1754
16,2
16,1751
16,1750
16,1752
16,11
16,1748
16,1755
16,1757
16,1756
16,1753
17,1784
17,1776
17,57
17,1795
17,1766
17,1791
17,11
17,1779
17,1772
17,1790
17,1793
17,1792
17,1133
17,1788
17,20
17,65
17,1794
17,1769
17,52
17,1768
17,1777
17,1770
17,1127
17,1787
17,12
17,1535
17,1762
17,1796
17,663
17,19
17,58
17,1765
17,1774
17,1783
17,66
17,1785
17,1700
17,1775
17,1763
17,1780
17,1789
17,1771
17,629
17,1760
17,1781
17,1782
17,1778
17,1773
17,1767
17,1761
17,1786
17,1764
17,1759
18,1800
18,2533
18,2536
18,1185
18,1801
18,3801
18,3794
18,1852
18,3799
18,1698
18,2529
18,739
18,2531
18,76
18,2525
18,694
18,3793
18,3
18,1802
18,755
18,17
18,1758
18,1899
18,3792
18,2535
18,1139
18,1903
18,1897
18,1705
18,1798
18,3803
18,1700
18,1896
18,442
18,1152
18,3202
18,1131
18,113
18,7
18,3791
18,1898
18,1333
18,1902
18,1900
18,1895
18,3790
18,3802
18,435
18,740
18,1291
18,15
18,2530
18,116
18,1892
18,66
18,1890
18,1901
18,3795
18,679
18,2534
18,1799
18,2527
18,682
18,3800
18,2532
18,1184
18,1803
18,1891
18,114
18,1785
18,1894
18,1148
18,1805
18,1360
18,1893
18,1804
18,3797
18,3798
18,3796
18,2528
18,1797
19,9118
19,9112
19,9113
19,2304
19,708
19,9116
19,9119
19,750
19,1758
19,9115
19,9117
19,689
19,1808
19,1367
19,1807
19,76
19,9120
19,9114
19,1806
19,1356
19,9121
20,1696
20,1811
20,1813
20,1809
20,1812
20,1758
20,663
20,19
20,1810
20,3
20,4
21,1837
21,21
23,2579
23,3791
23,9127
23,6
23,697
23,681
23,719
23,633
23,2225
23,9195
23,1202
23,76
23,694
23,1259
23,699
24,2226
24,3837
24,704
24,733
24,2603
24,3832
24,6
24,2228
24,2604
24,2229
24,1371
24,1183
24,2227
24,1123
25,6
25,2230
25,2231
25,633
27,2507
27,838
27,1921
27,2516
27,2513
27,2479
27,2429
27,2509
27,1220
27,2300
27,76
27,2514
27,1123
27,2449
27,2485
27,1924
27,1401
27,2473
27,1395
27,2506
27,2490
27,715
27,1139
27,2476
27,2463
27,2438
27,2487
27,2446
27,2494
27,3612
27,836
27,7457
27,2512
27,2495
27,7454
27,2471
27,1925
27,2458
27,2475
27,2503
27,2460
27,2465
27,1920
27,2271
27,2486
27,842
27,9201
27,2435
27,2501
27,2456
27,7459
27,2484
27,2441
27,2432
27,2455
27,2480
27,2470
27,2504
27,2450
27,1904
27,9215
27,1923
27,2443
27,2454
27,2430
27,2497
27,2467
27,1922
27,2453
27,2442
27,2496
27,2426
27,7458
27,2472
27,2448
27,7157
27,7456
27,2515
27,2464
27,2445
27,2481
27,2491
27,2451
27,2437
27,2499
27,7158
27,2444
27,2439
27,2502
27,2468
27,1294
27,2428
27,75
27,2505
27,2433
27,7
27,2482
27,2461
27,2431
27,7455
27,2427
27,2483
27,740
27,2498
27,7453
27,837
27,2469
27,2462
27,7156
27,96
27,2466
27,7159
27,2477
27,2474
27,9217
27,2457
27,2493
27,2440
27,2508
27,2492
27,2500
27,2510
27,2459
27,9216
27,2511
27,2489
27,7160
27,7460
27,2478
27,2447
27,2452
27,2488
28,2237
28,1117
28,2238
28,2236
28,2239
29,2244
29,2243
29,2249
29,6703
29,2242
29,2257
29,2252
29,2260
29,2258
29,2251
29,2255
29,8
29,2240
29,2253
29,2246
29,66
29,2241
29,2245
29,2259
29,445
29,2247
29,2250
29,2248
29,2256
29,2254
30,2263
30,1904
30,2262
30,2261
31,2265
31,2266
31,3176
31,3172
31,3175
31,2270
31,2264
31,3171
31,2269
31,2268
31,3173
31,3174
31,2267
32,2298
32,2297
32,1904
32,2299
32,3542
33,2355
33,1946
33,2338
33,2350
33,2321
33,2309
33,2366
33,1825
33,2329
33,2125
33,2343
33,2327
33,2353
33,2335
33,2344
33,2395
33,1141
33,2369
33,2314
33,2402
33,2373
33,2364
33,2406
33,2348
33,2368
33,2306
33,1909
33,2380
33,2387
33,2330
33,2317
33,2362
33,2374
33,2399
33,2376
33,2359
33,2315
33,2051
33,2322
33,2312
33,2345
33,2386
33,2118
33,2124
33,2340
33,2409
33,2412
33,2333
33,2342
33,2121
33,2400
33,2326
33,2324
33,2398
33,2403
33,2311
33,2301
33,2378
33,2379
33,2394
33,2307
33,2305
33,2404
33,2050
33,2341
33,2375
33,2390
33,2349
33,2302
33,2119
33,2351
33,2411
33,1961
33,2337
33,2323
33,2377
33,2347
33,2393
33,2401
33,2356
33,2397
33,2334
33,2371
33,2391
33,2363
33,2304
33,2331
33,2408
33,2116
33,2025
33,1367
33,2346
33,2316
33,2319
33,2384
33,2382
33,2318
33,2361
33,2385
33,2396
33,2313
33,2303
33,2354
33,2360
33,2365
33,2370
33,2372
33,2381
33,2332
33,2336
33,2392
33,2310
33,2352
33,2357
33,2320
33,2325
33,2383
33,2389
33,2308
33,2405
33,2410
33,2339
33,2328
33,2388
33,2407
33,2367
33,2358
34,3625
34,3622
34,3626
34,2418
34,2422
34,3644
34,3631
34,2419
34,3636
34,8273
34,3643
34,3624
34,3641
34,3635
34,2423
34,3639
34,3629
34,3628
34,2424
